CustomerID,churn,Recency,Frequency,Monetary,TotalQuantity,AvgOrderValue,TotalInvoices,CustomerLifetimeDays,AvgDaysBetweenPurchases,PurchaseRatePerMonth,WeekendPurchaseRatio,EveningPurchaseRatio,UniqueActiveMonths,UniqueActiveDays,MonthlyPurchaseVariance,UniqueProducts,ProductDiversityRatio,AvgItemsPerInvoice,RepeatPurchaseRatio,TopProductConcentration,RecencyScore,MonetaryScore,RevenuePerMonth,QuantityPerMonth,InvoiceFrequencyScore,EngagementScore,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Recency_Frequency,Monetary_Frequency,Recency_Monetary,Log_Monetary,Log_Frequency,Log_Recency,High_Recency_Flag,Low_Frequency_Flag,Low_Monetary_Flag,Recency_Bucket
13074,1,55,3,433.8,176,144.6,3,212,106.0,0.37190082644628103,0.0,0.0,3,3,0.0,17,5.666666666666667,58.666666666666664,0.058823529411764705,0.1111111111111111,0.1950354603012927,0.007854439640888623,144.6,58.666666666666664,1.0,0.018967636170357568,1,1,2,4,165,1301.4,23859.0,6.0748861552470546,1.3862943611198906,4.02535169073515,0,0,0,1
13076,1,1,1,135.4,44,135.4,1,0,0.0,1.0,0.0,0.0,1,1,0.0,9,9.0,44.0,0.0,0.1111111111111111,0.0035460992782053217,0.002439712162914348,135.4,44.0,1.0,0.0024310607013744087,0,0,0,0,1,135.4,135.4,4.915591745409362,0.6931471805599453,0.6931471805599453,0,1,1,0
13077,0,7,5,1395.73,1004,279.146,5,265,66.25,0.5084745762711864,0.0,0.26143790849673204,4,2,0.5,111,22.2,200.8,0.3063063063063063,0.026143790849673203,0.024822694947437253,0.025309495950834315,348.9325,251.0,1.25,0.12340623026786678,0,2,3,5,35,6978.65,9770.11,7.241889069282025,1.791759469228055,2.0794415416798357,0,0,0,0
13078,0,6,24,8780.94,2796,365.8725,24,276,12.0,2.3529411764705883,0.19455252918287938,0.0,10,6,0.9660917830792959,71,2.9583333333333335,116.5,0.7183098591549296,0.04669260700389105,0.02127659566923193,0.15932055331548042,878.094,279.6,2.4,3.7423381036989274,0,2,3,5,144,210742.56,52685.64,9.080452618941639,3.2188758248682006,1.9459101490553132,0,0,0,0
13080,0,105,2,140.85,51,70.425,2,47,47.0,0.7792207792207793,0.0,0.0,2,2,0.0,7,3.5,25.5,0.14285714285714285,0.25,0.3723404242115588,0.002538607152039548,70.425,25.5,1.0,0.003186762176285291,2,0,0,2,210,281.7,14789.25,4.95477016125486,1.0986122886681098,4.663439094112067,1,0,1,3
13081,0,17,9,15614.1,11085,1734.9,9,258,32.25,0.9375,0.0,0.0,8,5,0.3535533905932738,406,45.111111111111114,1231.6666666666667,0.541871921182266,0.008918617614269788,0.06028368772949047,0.2833141833871785,1951.7625,1385.625,1.125,2.396114636638772,0,2,3,5,153,140526.9,265439.7,9.655993673795296,2.302585092994046,2.8903717578961645,0,0,0,0
13082,0,22,7,994.5600000000001,456,142.08,7,238,39.666666666666664,0.7835820895522387,0.0,0.0,6,4,0.408248290463863,32,4.571428571428571,65.14285714285714,0.09375,0.05714285714285714,0.07801418412051708,0.018029917457741355,165.76000000000002,76.0,1.1666666666666667,0.11636329710260777,0,2,3,5,154,6961.92,21880.32,6.903305392908506,2.0794415416798357,3.1354942159291497,0,0,0,0
13085,1,223,6,1916.4,680,319.40000000000003,6,59,11.8,2.0224719101123596,0.0,0.0,2,3,1.4142135623730951,33,5.5,113.33333333333333,0.696969696969697,0.04918032786885246,0.7907801390397867,0.03475750585685599,958.2,340.0,3.0,0.04363176325617125,3,2,3,8,1338,11498.400000000001,427357.2,7.558725380642897,1.9459101490553132,5.4116460518550396,1,0,0,4
13087,1,270,1,195.54,74,195.54,1,0,0.0,1.0,1.0,0.0,1,1,0.0,10,10.0,74.0,0.0,0.1,0.9574468051154369,0.003531004758508761,195.54,74.0,1.0,0.00015025553362714298,3,0,1,4,270,195.54,52795.799999999996,5.280865972934281,0.6931471805599453,5.602118820879701,1,1,1,4
13089,0,6,63,23752.030000000002,13459,377.0163492063492,63,274,4.419354838709677,6.217105263157895,0.04747774480712166,0.0019782393669634025,10,6,3.683295625749672,359,5.698412698412699,213.63492063492063,0.5626740947075209,0.013847675568743818,0.02127659566923193,0.43098399969023216,2375.2030000000004,1345.9,6.3,26.57429002550163,0,2,3,5,378,1496377.8900000001,142512.18000000002,10.075465380272654,4.1588830833596715,1.9459101490553132,0,0,0,0
13090,0,24,3,392.62,243,130.87333333333333,3,13,6.5,2.0930232558139537,0.0,0.0,1,1,0.0,59,19.666666666666668,81.0,0.05084745762711865,0.03225806451612903,0.08510638267692772,0.007107192732232522,392.62,243.0,3.0,0.019506975803413384,0,1,1,2,72,1177.8600000000001,9422.880000000001,5.975385976895291,1.3862943611198906,3.2188758248682006,0,0,1,0
13091,1,273,1,307.70000000000005,146,307.70000000000005,1,0,0.0,1.0,0.0,0.0,1,1,0.0,11,11.0,146.0,0.0,0.09090909090909091,0.9680851029500528,0.0055662454888358226,307.70000000000005,146.0,1.0,0.00017764615173092836,3,0,1,4,273,307.70000000000005,84002.1,5.732369931508114,0.6931471805599453,5.6131281063880705,1,1,1,4
13092,0,2,6,1072.2,314,178.70000000000002,6,209,41.8,0.7531380753138075,0.05454545454545454,0.21818181818181817,6,5,0.0,36,6.0,52.333333333333336,0.2777777777777778,0.07272727272727272,0.007092198556410643,0.019438762770710265,178.70000000000002,52.333333333333336,1.0,0.11580539523269655,0,2,3,5,12,6433.200000000001,2144.4,6.978400118551469,1.9459101490553132,1.0986122886681098,0,0,0,0
13093,0,3,29,12747.44,6946,439.56689655172414,29,276,9.857142857142858,2.843137254901961,0.2156448202959831,0.0,10,6,0.875595035770913,87,3.0,239.51724137931035,0.8505747126436781,0.03382663847780127,0.010638297834615965,0.23129614494210565,1274.7440000000001,694.6,2.9,6.636230882262178,0,2,3,5,87,369675.76,38242.32,9.453164190159663,3.4011973816621555,1.3862943611198906,0,0,0,0
13097,0,29,14,4190.2,2264,299.3,14,252,19.384615384615383,1.4893617021276595,0.0,0.0,7,2,0.816496580927726,233,16.642857142857142,161.71428571428572,0.44635193133047213,0.01818181818181818,0.10283687906795433,0.07601758407206345,598.6,323.42857142857144,2.0,0.9548024216052925,1,2,3,6,406,58662.799999999996,121515.79999999999,8.34074236809401,2.70805020110221,3.4011973816621555,0,0,0,0
13101,1,42,3,478.10999999999996,279,159.36999999999998,3,182,91.0,0.42452830188679247,0.0,0.28205128205128205,3,2,0.0,37,12.333333333333334,93.0,0.05405405405405406,0.05128205128205128,0.1489361696846235,0.008658483121280848,159.36999999999998,93.0,1.0,0.022106765429754944,1,1,2,4,126,1434.33,20080.62,6.1719302161404626,1.3862943611198906,3.7612001156935624,0,0,0,1
13102,0,11,7,1702.1100000000001,858,243.15857142857143,7,114,19.0,1.4583333333333335,0.13513513513513514,0.0,4,5,0.5,52,7.428571428571429,122.57142857142857,0.25,0.05405405405405406,0.03900709206025854,0.030869027467931364,425.52750000000003,214.5,1.75,0.20765441530175383,0,2,3,5,77,11914.77,18723.210000000003,7.440211270473375,2.0794415416798357,2.4849066497880004,0,0,0,0
13103,0,121,1,123.34,66,123.34,1,0,0.0,1.0,0.0,0.0,1,1,0.0,6,6.0,66.0,0.0,0.16666666666666666,0.42907801266284396,0.0022208729759694086,123.34,66.0,1.0,0.0012679452130638388,2,0,0,2,121,123.34,14924.140000000001,4.823019748841191,0.6931471805599453,4.804021044733257,1,1,1,3
13104,0,77,2,208.62,66,104.31,2,119,119.0,0.40268456375838924,0.0,0.0,2,2,0.0,2,1.0,33.0,1.0,0.5,0.2730496444218098,0.003768352732409242,104.31,33.0,1.0,0.0054788107175378865,2,0,1,3,154,417.24,16063.74,5.345296367742031,1.0986122886681098,4.356708826689592,1,0,1,2
13107,0,86,3,1029.8300000000002,816,343.2766666666667,3,131,65.5,0.5590062111801243,0.0,0.0,3,2,0.0,46,15.333333333333334,272.0,0.15217391304347827,0.03773584905660377,0.3049645379256577,0.0186699222772727,343.2766666666667,272.0,1.0,0.038928774170628865,2,1,3,6,258,3089.4900000000007,88565.38000000002,6.938119581963556,1.3862943611198906,4.465908118654584,1,0,0,2
13109,1,95,1,311.91,187,311.91,1,0,0.0,1.0,1.0,0.0,1,1,0.0,21,21.0,187.0,0.0,0.047619047619047616,0.33687943142950555,0.005642639599701344,311.91,187.0,1.0,0.003741750379592342,2,0,1,3,95,311.91,29631.45,5.745915609256517,0.6931471805599453,4.564348191467836,1,1,1,3
13110,0,100,4,724.7,212,181.175,4,182,60.666666666666664,0.5660377358490566,0.0,0.0,4,3,0.0,53,13.25,53.0,0.18867924528301888,0.043478260869565216,0.3546099278205322,0.013133073097130972,181.175,53.0,1.0,0.033903819976382345,2,1,2,5,400,2898.8,72470.0,6.587136706284092,1.6094379124341003,4.61512051684126,1,0,0,3
13111,1,262,1,311.8,132,311.8,1,0,0.0,1.0,0.0,0.0,1,1,0.0,11,11.0,132.0,0.0,0.09090909090909091,0.9290780108897942,0.005640643554049275,311.8,132.0,1.0,0.00040004566071483497,3,0,1,4,262,311.8,81691.6,5.745564008671156,0.6931471805599453,5.572154032177765,1,1,1,4
13112,1,85,1,20.599999999999998,11,20.599999999999998,1,0,0.0,1.0,0.0,1.0,1,1,0.0,2,2.0,11.0,0.0,0.5,0.3014184386474523,0.00035656633693764917,20.599999999999998,11.0,1.0,0.00024909066838366156,2,0,0,2,85,20.599999999999998,1750.9999999999998,3.0726933146901194,0.6931471805599453,4.454347296253507,1,1,1,2
13113,0,38,7,1712.3600000000001,683,244.62285714285716,7,126,21.0,1.346153846153846,0.8407079646017699,0.0,4,3,0.9574271077563381,85,12.142857142857142,97.57142857142857,0.24705882352941178,0.035398230088495575,0.13475177257180224,0.031055022630964997,428.09000000000003,170.75,1.75,0.1880921229892952,1,2,3,6,266,11986.52,65069.68000000001,7.4462116338623145,2.0794415416798357,3.6635616461296463,0,0,0,1
13114,1,274,1,163.93,67,163.93,1,0,0.0,1.0,0.0,0.0,1,1,0.0,11,11.0,67.0,0.0,0.09090909090909091,0.9716312022282582,0.002957413821582599,163.93,67.0,1.0,8.389827463183095e-05,3,0,0,3,274,163.93,44916.82,5.105521141460061,0.6931471805599453,5.616771097666572,1,1,1,4
13115,0,44,4,1658.06,1207,414.515,4,98,32.666666666666664,0.9375,0.0,0.0,4,3,0.0,87,21.75,301.75,0.2413793103448276,0.026785714285714284,0.15602836824103417,0.030069701913625842,414.515,301.75,1.0,0.101511901562194,1,1,3,5,176,6632.24,72954.64,7.414006455901737,1.6094379124341003,3.8066624897703196,0,0,0,1
13117,0,20,7,702.85,635,100.40714285714286,7,146,24.333333333333332,1.1931818181818183,0.09090909090909091,0.0,6,5,0.408248290463863,46,6.571428571428571,90.71428571428571,0.15217391304347827,0.05454545454545454,0.07092198556410644,0.012736585847151956,117.14166666666667,105.83333333333333,1.1666666666666667,0.0828329732269497,0,2,2,4,140,4919.95,14057.0,6.556565265273974,2.0794415416798357,3.044522437723423,0,0,0,0
13119,1,212,1,134.9,110,134.9,1,0,0.0,1.0,0.0,0.0,1,1,0.0,11,11.0,110.0,0.0,0.09090909090909091,0.7517730469795282,0.0024306392281322193,134.9,110.0,1.0,0.0006033501694912923,3,0,0,3,212,134.9,28598.800000000003,4.911919321157098,0.6931471805599453,5.3612921657094255,1,1,1,4
13123,1,16,2,457.0,263,228.5,2,56,56.0,0.6976744186046512,0.0,0.0,2,2,0.0,33,16.5,131.5,0.2727272727272727,0.047619047619047616,0.05673758845128515,0.008275423814779385,228.5,131.5,1.0,0.015611792448232936,0,0,2,2,32,914.0,7312.0,6.126869184114185,1.0986122886681098,2.833213344056216,0,0,0,0
13125,1,67,1,96.18,48,96.18,1,0,0.0,1.0,1.0,0.0,1,1,0.0,15,15.0,48.0,0.0,0.06666666666666667,0.23758865163975657,0.00172803115860419,96.18,48.0,1.0,0.0013174705656399343,1,0,0,1,67,96.18,6444.06,4.576564928977757,0.6931471805599453,4.219507705176107,0,1,1,2
13126,0,43,3,1031.76,599,343.92,3,147,73.5,0.5084745762711864,0.0,0.0,3,3,0.0,49,16.333333333333332,199.66666666666666,0.16326530612244897,0.05084745762711865,0.15248226896282885,0.018704943805531712,343.92,199.66666666666666,1.0,0.04755831459972608,1,1,3,5,129,3095.2799999999997,44365.68,6.939990109115495,1.3862943611198906,3.784189633918261,0,0,0,1
13129,0,73,1,39.45,33,39.45,1,0,0.0,1.0,0.0,0.0,1,1,0.0,2,2.0,33.0,0.0,0.5,0.25886524730898847,0.0006986159782238928,39.45,33.0,1.0,0.0005177685802469538,1,0,0,1,73,39.45,2879.8500000000004,3.700066643504501,0.6931471805599453,4.30406509320417,0,1,1,2
13131,0,98,3,949.6800000000001,698,316.56,3,113,56.5,0.6293706293706294,0.0,0.0,2,2,0.7071067811865476,61,20.333333333333332,232.66666666666666,0.03278688524590164,0.031746031746031744,0.34751772926412156,0.017215530831697502,474.84000000000003,349.0,1.5,0.03369848594696853,2,1,2,5,294,2849.04,93068.64,6.857177518013166,1.3862943611198906,4.59511985013459,1,0,0,3
13133,1,3,1,65.15,21,65.15,1,0,0.0,1.0,0.0,0.0,1,1,0.0,4,4.0,21.0,0.0,0.25,0.010638297834615965,0.0011649648260252967,65.15,21.0,1.0,0.0011525715832391879,0,0,0,0,3,65.15,195.45000000000002,4.191924890560965,0.6931471805599453,1.3862943611198906,0,1,1,0
13135,1,35,1,231.0,120,231.0,1,0,0.0,1.0,0.0,1.0,1,1,0.0,15,15.0,120.0,0.0,0.06666666666666667,0.12411347473718626,0.004174457293257313,231.0,120.0,1.0,0.0036563508934491585,1,0,1,2,35,231.0,8085.0,5.44673737166631,0.6931471805599453,3.58351893845611,0,1,1,1
13136,0,38,4,2065.18,1124,516.295,4,236,78.66666666666667,0.45112781954887216,0.6106194690265486,0.22123893805309736,3,3,0.5773502691896257,95,23.75,281.0,0.16842105263157894,0.02654867256637168,0.13475177257180224,0.037457248330626136,688.3933333333333,374.6666666666667,1.3333333333333333,0.12963927088964833,1,1,3,5,152,8260.72,78476.84,7.633456770763425,1.6094379124341003,3.6635616461296463,0,0,0,1
13137,0,2,2,828.76,519,414.38,2,43,43.0,0.821917808219178,0.9567901234567902,0.0,2,2,0.0,153,76.5,259.5,0.058823529411764705,0.012345679012345678,0.007092198556410643,0.015021332283987549,414.38,259.5,1.0,0.029829596025695376,0,0,2,2,4,1657.52,1657.52,6.7211365023503,1.0986122886681098,1.0986122886681098,0,0,0,0
13140,0,35,1,243.8,133,243.8,1,0,0.0,1.0,0.0,1.0,1,1,0.0,33,33.0,133.0,0.030303030303030304,0.058823529411764705,0.12411347473718626,0.004406724423679802,243.8,133.0,1.0,0.0038597905432476774,1,0,1,2,35,243.8,8533.0,5.500441550638171,0.6931471805599453,3.58351893845611,0,1,1,1
13141,0,79,8,2781.63,1810,347.70375,8,194,27.714285714285715,1.0714285714285714,0.0,0.0,6,4,0.816496580927726,126,15.75,226.25,0.1349206349206349,0.020833333333333332,0.2801418429782204,0.05045785657993804,463.605,301.6666666666667,1.3333333333333333,0.2905799971592278,2,2,3,7,632,22253.04,219748.77000000002,7.931151802633351,2.1972245773362196,4.382026634673881,1,0,0,2
13143,1,128,1,371.1,194,371.1,1,0,0.0,1.0,0.0,0.0,1,1,0.0,22,22.0,194.0,0.0,0.045454545454545456,0.4539007076102812,0.006716693619209713,371.1,194.0,1.0,0.0036679816326489634,2,0,1,3,128,371.1,47500.8,5.919162635352577,0.6931471805599453,4.859812404361672,1,1,1,3
13145,1,60,2,204.0,48,102.0,2,83,83.0,0.5309734513274337,0.5,0.0,2,2,0.0,1,0.5,24.0,1.0,1.0,0.2127659566923193,0.003684518815022375,102.0,24.0,1.0,0.005801157288786578,1,0,1,2,120,408.0,12240.0,5.3230099791384085,1.0986122886681098,4.110873864173311,0,0,1,1
13148,0,46,9,2595.81,1645,288.42333333333335,9,230,28.75,1.0384615384615383,0.33840304182509506,0.0,7,4,0.4879500364742666,190,21.11111111111111,182.77777777777777,0.25263157894736843,0.026615969581749048,0.1631205667974448,0.04708599109750781,370.83,235.0,1.2857142857142858,0.3546476778731661,1,2,3,6,414,23362.29,119407.26,7.862039047646319,2.302585092994046,3.8501476017100584,0,0,0,1
13150,1,28,3,49.550000000000004,13,16.51666666666667,3,146,73.0,0.5113636363636364,0.0,0.0,2,2,0.7071067811865476,3,1.0,4.333333333333333,0.0,0.3333333333333333,0.09929077978974901,0.0008818892608228881,24.775000000000002,6.5,1.5,0.0023829773652827347,0,1,0,1,84,148.65,1387.4,3.9229629454664807,1.3862943611198906,3.367295829986474,0,0,1,0
13151,1,169,2,913.69,423,456.845,2,1,1.0,1.9354838709677418,0.0,0.0,1,2,0.0,59,29.5,211.5,0.1864406779661017,0.04225352112676056,0.5992907780166994,0.016562460986079892,913.69,423.0,2.0,0.013273461711721687,3,0,2,5,338,1827.38,154413.61000000002,6.818585210056368,1.0986122886681098,5.135798437050262,1,0,0,3
13152,0,73,5,1372.95,738,274.59000000000003,5,165,41.25,0.7692307692307693,0.3804347826086957,0.0,5,4,0.0,80,16.0,147.6,0.1125,0.03260869565217391,0.25886524730898847,0.024896133042160543,274.59000000000003,147.6,1.0,0.09225694702582087,1,2,3,6,365,6864.75,100225.35,7.2254450820182665,1.791759469228055,4.30406509320417,0,0,0,2
13154,0,51,2,924.73,607,462.365,2,228,228.0,0.23255813953488372,0.0,0.0,2,2,0.0,57,28.5,303.5,0.08771929824561403,0.03225806451612903,0.1808510631884714,0.01676279138606929,462.365,303.5,1.0,0.027462445483784216,1,0,2,3,102,1849.46,47161.23,6.83058261545557,1.0986122886681098,3.9512437185814275,0,0,0,1
13155,0,35,1,235.70000000000002,132,235.70000000000002,1,0,0.0,1.0,0.0,0.0,1,1,0.0,15,15.0,132.0,0.0,0.06666666666666667,0.12411347473718626,0.004259742880209321,235.70000000000002,132.0,1.0,0.003731051389859552,1,0,1,2,35,235.70000000000002,8249.5,5.466793516519938,0.6931471805599453,3.58351893845611,0,1,1,1
13156,0,212,2,1108.66,650,554.33,2,8,8.0,1.5789473684210527,0.0,0.0,1,2,0.0,69,34.5,325.0,0.11594202898550725,0.025974025974025976,0.7517730469795282,0.020100361175023073,1108.66,650.0,2.0,0.009978902818173936,3,0,3,6,424,2217.32,235035.92,7.011808941078715,1.0986122886681098,5.3612921657094255,1,0,0,4
13157,0,18,4,2467.9,1492,616.975,4,167,55.666666666666664,0.6091370558375635,0.4672897196261682,0.0,3,3,0.5773502691896258,85,21.25,373.0,0.2235294117647059,0.028037383177570093,0.06382978700769579,0.0447649529215437,822.6333333333333,497.3333333333333,1.3333333333333333,0.16763046204460813,0,1,3,4,72,9871.6,44422.200000000004,7.811527986297319,1.6094379124341003,2.9444389791664403,0,0,0,0
13161,1,44,1,231.18,62,231.18,1,0,0.0,1.0,0.0,0.0,1,1,0.0,17,17.0,62.0,0.0,0.058823529411764705,0.15602836824103417,0.004177723549778879,231.18,62.0,1.0,0.0035258801613447396,1,0,1,2,44,231.18,10171.92,5.4475129329098895,0.6931471805599453,3.8066624897703196,0,1,1,1
13162,0,15,10,4736.5,1852,473.65,10,263,29.22222222222222,1.023890784982935,0.14035087719298245,0.0,7,5,0.5345224838248488,88,8.8,185.2,0.18181818181818182,0.043859649122807015,0.05319148917307982,0.08593067261501704,676.6428571428571,264.57142857142856,1.4285714285714286,0.8135989217297989,0,2,3,5,150,47365.0,71047.5,8.463264849390681,2.3978952727983707,2.772588722239781,0,0,0,0
13163,1,154,1,17.65,3,17.65,1,0,0.0,1.0,0.0,0.0,1,1,0.0,2,2.0,3.0,0.0,0.5,0.5460992888436196,0.00030303602172309117,17.65,3.0,1.0,0.00013754826576611143,3,0,0,3,154,17.65,2718.1,2.9258461460898246,0.6931471805599453,5.043425116919247,1,1,1,3
13164,1,113,2,87.4,24,43.7,2,98,98.0,0.46875,0.0,0.0,2,1,0.0,5,2.5,12.0,0.2,0.3333333333333333,0.40070921843720136,0.001568710423830014,43.7,12.0,1.0,0.0018802273918855962,2,0,0,2,226,174.8,9876.2,4.481871969643598,1.0986122886681098,4.736198448394496,1,0,1,3
13168,1,86,1,399.84000000000003,190,399.84000000000003,1,0,0.0,1.0,0.0,0.0,1,1,0.0,41,41.0,190.0,0.04878048780487805,0.046511627906976744,0.3049645379256577,0.007238205910486458,399.84000000000003,190.0,1.0,0.005030809789584191,2,0,1,3,86,399.84000000000003,34386.240000000005,5.993562345190128,0.6931471805599453,4.465908118654584,1,1,1,2
13169,1,106,1,107.30000000000001,22,107.30000000000001,1,0,0.0,1.0,0.0,0.0,1,1,0.0,4,4.0,22.0,0.0,0.25,0.3758865234897641,0.0019298132281587274,107.30000000000001,22.0,1.0,0.0012044224428415843,2,0,0,2,106,107.30000000000001,11373.800000000001,4.684905154006945,0.6931471805599453,4.672828834461906,1,1,1,3
13173,0,105,8,1322.9,682,165.3625,8,168,24.0,1.2121212121212122,0.0,0.0,6,3,0.5163977794943222,96,12.0,85.25,0.19791666666666666,0.04032258064516129,0.3723404242115588,0.023987932270469484,220.48333333333335,113.66666666666667,1.3333333333333333,0.12045004314339788,2,2,3,7,840,10583.2,138904.5,7.188337204943611,2.1972245773362196,4.663439094112067,1,0,0,3
13174,0,111,6,3278.67,1558,546.445,6,168,33.6,0.9090909090909092,0.0,0.4053398058252427,5,3,0.4472135954999579,316,52.666666666666664,259.6666666666667,0.23734177215189872,0.012135922330097087,0.39361701988079073,0.05947707958815631,655.734,311.6,1.2,0.2163953326167217,2,2,3,7,666,19672.02,363932.37,8.09549808656059,1.9459101490553132,4.718498871295094,1,0,0,3
13175,1,126,2,618.15,407,309.075,2,153,153.0,0.3278688524590164,0.0,0.0,2,2,0.0,34,17.0,203.5,0.14705882352941177,0.05128205128205128,0.44680850905387054,0.011199630695059392,309.075,203.5,1.0,0.012391080804491883,2,0,2,4,252,1236.3,77886.9,6.428347569661107,1.0986122886681098,4.844187086458591,1,0,0,3
13178,0,9,8,6589.39,4163,823.67375,8,257,36.714285714285715,0.8362369337979094,0.09943181818181818,0.0,8,4,0.0,155,19.375,520.375,0.5290322580645161,0.022727272727272728,0.031914893503847894,0.1195529728719331,823.67375,520.375,1.0,0.9258996197972555,0,2,3,5,72,52715.12,59304.51,8.793367806322083,2.1972245773362196,2.302585092994046,0,0,0,0
13179,1,162,1,572.3100000000001,368,572.3100000000001,1,0,0.0,1.0,0.0,0.0,1,1,0.0,34,34.0,368.0,0.0,0.029411764705882353,0.5744680830692621,0.010367824034233855,572.3100000000001,368.0,1.0,0.004411840035688108,3,0,2,5,162,572.3100000000001,92714.22000000002,6.3514265826367975,0.6931471805599453,5.093750200806762,1,1,0,3
13180,1,151,1,70.2,40,70.2,1,0,0.0,1.0,1.0,0.0,1,1,0.0,3,3.0,40.0,0.0,0.3333333333333333,0.5354609910090036,0.0012566014673247943,70.2,40.0,1.0,0.0005837404003276919,3,0,0,3,151,70.2,10600.2,4.26549281841793,0.6931471805599453,5.0238805208462765,1,1,1,3
13183,0,22,4,459.38,294,114.845,4,156,52.0,0.6451612903225806,0.3333333333333333,0.0,4,3,0.0,16,4.0,73.5,0.375,0.16666666666666666,0.07801418412051708,0.008318610984342317,114.845,73.5,1.0,0.030678565341531516,0,1,2,3,88,1837.52,10106.36,6.132052235417629,1.6094379124341003,3.1354942159291497,0,0,0,0
13187,1,168,3,105.34,201,35.11333333333334,3,0,0.0,3.0,0.0,1.0,1,1,0.0,14,4.666666666666667,67.0,0.2857142857142857,0.15789473684210525,0.595744678738494,0.0018942473238127836,105.34,201.0,3.0,0.002297278681310054,3,1,0,4,504,316.02,17697.12,4.666641508076192,1.3862943611198906,5.1298987149230735,1,0,1,3
13190,1,88,3,237.0,132,79.0,3,188,94.0,0.41284403669724773,0.6666666666666666,0.0,3,2,0.0,11,3.6666666666666665,44.0,0.09090909090909091,0.16666666666666666,0.31205673648206833,0.004283332510642854,79.0,44.0,1.0,0.008840069238312303,2,1,1,4,264,711.0,20856.0,5.472270673671475,1.3862943611198906,4.48863636973214,1,0,1,2
13191,1,202,1,156.19,114,156.19,1,0,0.0,1.0,0.0,1.0,1,1,0.0,57,57.0,114.0,0.017543859649122806,0.034482758620689655,0.716312054197475,0.00281696479115525,156.19,114.0,1.0,0.0007991389550008717,3,0,0,3,202,156.19,31550.38,5.057455264740146,0.6931471805599453,5.313205979041787,1,1,1,4
13192,1,79,4,1430.79,965,357.6975,4,151,50.333333333333336,0.6629834254143646,0.0,0.0,3,2,0.5773502691896258,80,20.0,241.25,0.075,0.023255813953488372,0.2801418429782204,0.025945690137757164,476.93,321.6666666666667,1.3333333333333333,0.07470886674089613,2,1,3,6,316,5723.16,113032.41,7.2666806887220226,1.6094379124341003,4.382026634673881,1,0,0,2
13196,0,31,2,449.63,413,224.815,2,130,130.0,0.375,0.0,0.0,2,2,0.0,34,17.0,206.5,0.0,0.029411764705882353,0.10992907762436498,0.00814168875609081,224.815,206.5,1.0,0.014493360841658169,1,0,2,3,62,899.26,13938.53,6.110646603678073,1.0986122886681098,3.4657359027997265,0,0,0,1
13197,1,153,1,293.11,202,293.11,1,0,0.0,1.0,0.0,0.0,1,1,0.0,18,18.0,202.0,0.0,0.05555555555555555,0.5425531895654142,0.005301497251893312,293.11,202.0,1.0,0.0024251530084063175,3,0,1,4,153,293.11,44845.83,5.683953847022016,0.6931471805599453,5.0369526024136295,1,1,1,3
13199,0,9,15,1550.8,584,103.38666666666667,15,200,14.285714285714286,1.9565217391304348,0.0,0.0625,6,5,1.0488088481701516,14,0.9333333333333333,38.93333333333333,0.7142857142857143,0.125,0.031914893503847894,0.028123375944163642,258.46666666666664,97.33333333333333,2.5,0.4083873209390547,0,2,3,5,135,23262.0,13957.199999999999,7.347170826459849,2.772588722239781,2.302585092994046,0,0,0,0
13201,1,46,4,960.49,854,240.1225,4,140,46.666666666666664,0.7058823529411764,0.3150684931506849,0.0,3,3,0.5773502691896258,57,14.25,213.5,0.24561403508771928,0.0410958904109589,0.1631205667974448,0.01741168768168712,320.16333333333336,284.6666666666667,1.3333333333333333,0.05828593327260091,1,1,2,4,184,3841.96,44182.54,6.868484164558733,1.6094379124341003,3.8501476017100584,0,0,0,1
13202,0,88,5,862.58,406,172.51600000000002,5,186,46.5,0.6944444444444444,0.18181818181818182,0.0,5,4,0.0,36,7.2,81.2,0.2222222222222222,0.045454545454545456,0.31205673648206833,0.01563502559265072,172.51600000000002,81.2,1.0,0.053780052656972596,2,2,2,6,440,4312.900000000001,75907.04000000001,6.761086539502634,1.791759469228055,4.48863636973214,1,0,0,2
13203,0,11,4,853.0500000000001,809,213.26250000000002,4,254,84.66666666666667,0.4225352112676056,0.36923076923076925,0.0,4,2,0.0,61,15.25,202.25,0.06557377049180328,0.03076923076923077,0.03900709206025854,0.015462095455703352,213.26250000000002,202.25,1.0,0.05943585629927291,0,1,2,3,44,3412.2000000000003,9383.550000000001,6.74998974008407,1.6094379124341003,2.4849066497880004,0,0,0,0
13204,1,275,1,761.96,408,761.96,1,0,0.0,1.0,0.0,0.0,1,1,0.0,46,46.0,408.0,0.0,0.021739130434782608,0.9751773015064634,0.013809188197095186,761.96,408.0,1.0,0.00034278131505699775,3,0,2,5,275,761.96,209539.0,6.637205605270657,0.6931471805599453,5.62040086571715,1,1,0,4
13206,0,13,12,6572.54,4703,547.7116666666667,12,262,23.818181818181817,1.2328767123287672,0.023668639053254437,0.0,6,5,0.6324555320336759,349,29.083333333333332,391.9166666666667,0.30945558739255014,0.011834319526627219,0.04609929061666918,0.11924721496977538,1095.4233333333334,783.8333333333334,2.0,1.3650000354198635,0,2,3,5,156,78870.48,85443.02,8.790807779156557,2.5649493574615367,2.6390573296152584,0,0,0,0
